I,D
241387700	
4898277745	
1082999185362821120	
1415017799370645507	
44400305	
1393936217104867331	
1415065089602990082	
959107291797651456	
17165650	
2180276750	
1413168972858634245	
1415852966817447943	
2724202271	
1416001365030100996	
225113452	
3371174255	
1415019452312211456	
1400982158626504705	
1415984750129410049	
1181088776657002497	
161566176	
1251192718245707777	
389774453	
1347881353459724288	
403977982	
928058746110177280	
62732961	
1413910891934851075	
1387458513954291713	
4819951305	
1346520040712118273	
1352385956658241536	
1002405249322225670	
169251147	
1007939706577915904	
1334975812769107972	
1415174486832287747	
1414999818376814598	
1415865997572063234	
2460966579	
948699955	
1334865663270203392	
1415871584598900738	
2647023042	
1415862475216637956	
1393051830989463559	
1369831554869063689	
1371261273036439552	
1370482471767306246	
1247973653666566150	
1317428492535988225	
1412806671034892291	
988022355007074305	
596380788	
997083346495836160	
1399794920215531522	
1329954585411194881	
1948471717	
1223691730610016264	
54342186	
1409034472339685383	
1313841803494256640	
1084260153552101377	
1144461670707650562	
1414741896770031626	
1379537737867403264	
1413890649514991621	
1300784174706679809	
1412926162033160195	
1414208989924110336	
1339498270305955840	
1415768392955572241	
86414627	
1333497934965481473	
1369716402358284292	
1382286297155432448	
381234686	
1341393530636410881	
4327127414	
1072250795305918465	
283258863	
1056693014419128326	
1200896839664488455	
282092624	
2198279047	
1327782542963982336	
1414231198893854723	
1414436368831422467	
1355026693405233155	
1413128978408169485	
70760208	
1325869622965522432	
581121561	
1415710883322515461	
1415694195134812168	
3782164588	
986100849230270464	
1314592324207345666	
2758049782	
1386178146626678786	
1354879134405513217	
1212384987363700736	
1408899673004331011	
1371548122418188289	
1415669167835942916	
3258199742	
382946684	
1415652875309436929	
1316399047037476870	
1414196475509215233	
1415640611550597125	
1384435101824606211	
217030968	
151762068	
1415551270652420105	
1129214456	
420243154	
1215209149329526784	
1415593033744142337	
2843681110	
1411714064787685388	
2874974626	
1415551900557139972	
174142793	
848623616300376065	
77867865	
1099395442788495361	
1176692713649070080	
1331106630075879426	
1399776837300015109	
1074967758541082625	
1415440538866642947	
4767633766	
1090789437670416385	
1433606694	
554013343	
1415501613108711426	
1099768835396304896	
1400815391228768256	
1323982737322184705	
1388198322918285319	
2381279456	
818133515174871040	
1102690237053108226	
889777111749341184	
1227955817703464960	
889196798299996164	
1415439692485570567	
1220719952560345090	
901456596508790784	
1412864539222282247	
1315719075067240449	
533336618	
1359219175772868608	
1415416643065372679	
58061649	
