I,D
414874453	
1416030811653120000	
178862561	
1415826420417417222	
1415736340835098626	
1414878482795048968	
16044843	
1413987222781583367	
1415885462309412867	
1263569003320131584	
700094896	
1399650873773539329	
529358735	
1371110160693825541	
1414830773442580486	
1415874727420203009	
1334865663270203392	
1406996191674503171	
2904518779	
1415160546824007681	
1188792408265383937	
796137012885491712	
270446190	
175660302	
1402573731944411136	
1415784684408119297	
1414353969539911686	
1415772899135348745	
1415730133403504642	
1415061049192161280	
1415734061671329799	
726345513587630080	
1411372434511573004	
1382337056412733443	
1411365096610308097	
1388936402969235458	
1415734962238730246	
1386380173524746241	
1282997728193150977	
1415710883322515461	
1415229230137421824	
2866455378	
348575102	
1413128978408169485	
1371548122418188289	
1414878800433795074	
1415606994577334276	
1225114801384361984	
3353330837	
1415337438709522438	
1411714064787685388	
832538874186448897	
1415025349277126659	
1415552332339814401	
14289085	
1213925592724168705	
59172766	
394319189	
1220571421	
840340518	
1415440538866642947	
1401351795725635585	
1347941594587156481	
38133178	
1253023586	
1407295968110862336	
1415486453878956035	
313380842	
28178538	
846355601013833728	
418351277	
1409227588090933252	
1415403792133083136	
1415416643065372679	
1364102491772776454	
1409174172706787328	
1404784748082388994	
1412737345737170946	
1415405962412888066	
1363274921736986628	
1096396048929480704	
167806948	
1410005306252402704	
1408429227884613641	
374021720	
1412906437282459649	
1043500441198383104	
1408963464803016707	
1898029687	
1415379143601139713	
1415207428908589057	
1414869928751116294	
1404626052685524994	
1415286585596293223	
1412462240993775625	
1241508632681906176	
926863803266068481	
9005432	
1266203565309263874	
1415335621816684547	
1414675449339392004	
1415331577404477451	
1411407212287827974	
1415326361804279811	
923601199558885376	
1248721647907082242	
1411354383099498498	
1415311702296498181	
1409373702500896770	
918217736127504384	
1046290597328416770	
722829408302718977	
825767462855532544	
1410786481711558665	
1411980025407148033	
1009332021158608896	
3198090473	
1412416080694419464	
1414310216267599886	
222523086	
1415200844824252424	
1405527221159161857	
1157188440011747328	
1354571152233025539	
611299808	
2871307538	
1216816828502233088	
22890916	
790413965058715648	
1311751072138944512	
1415104418551304193	
1275973871762620416	
1415080028975554563	
15503008	
1413708486651695106	
1350198524202377216	
896828255373848576	
4837929796	
1080539039411916802	
1248379699673341952	
66813045	
1351249536723783681	
829895381408501770	
1355248276556181507	
399199915	
610221156	
854951792	
1342399835186589696	
1415006742216429575	
178282602	
278315859	
1312889512092004354	
969041991559516160	
1120101049	
1319055068553949186	
1414793474134712320	
1402117950916771841	
1926075307	
541066952	
1830181394	
3078864089	
1354375208015163394	
1327886643559165952	
16516098	
903462178623291392	
16357245	
2513152148	
1414753745028608017	
1377770543903088642	
1347242176636456961	
961429546833559552	
1302451943587999745	
1334243323339563017	
1244933725512773633	
923893927	
1254845481877934082	
564159897	
29032190	
55640476	
1414945087075799043	
272908677	
1312127195788259339	
83963204	
1170754374898987008	
1339515560	
1414627416614580224	
856285712584462336	
173908484	
873070645248053249	
1414860204286648323	
1390126005877104640	
1376973304280584194	
312853457	
30933144	
1398926174156296194	
1384486271737806851	
322911324	
47496394	
804712091424698368	
121929216	
425846674	
16487716	
159652113	
107454854	
3222996876	
1267542571586392064	
1412370356279689217	
1023099818	
830546680391024640	
4770397706	
272539357	
903569187041312771	
1191634010038063105	
815731893005991937	
69938152	
1944129020	
30400557	
2874974626	
15472302	
1413012743863554050	
1315173176649764864	
2342387252	
2864568813	
171774501	
270126920	
1024527352079048705	
2434080450	
60340617	
1141524996617056257	
1205647005978152960	
1298315492269187073	
14863446	
1303101955208863744	
408935115	
1105700507669225472	
1528636782	
4274450534	
3952022278	
838113570290282496	
1132943000	
2238395966	
860792820	
15516928	
823181759835574273	
1029913691934875648	
1297088722983251969	
828377253490855944	
328338595	
2421340752	
1214648480381190149	
817809187036020738	
844317459826008065	
819041820025843712	
1229929712098725889	
937494930980851713	
1373743580204867584	
2266438256	
1102699894828077062	
1013276824363786243	
1106650117	
1428387176	
1300479397078740992	
1271204928	
22566055	
1352752000753131520	
2998974298	
1386037128203755525	
792844849	
297109084	
1238212009188970497	
549784678	
1414747192586289153	
31490754	
222494700	
33409872	
1121602828626272256	
383677150	
873616691552550912	
1325104968173547522	
126351272	
864291103620648960	
1012030767399161861	
792530222457294848	
898015096273686528	
1337173397386629126	
1108402777745776640	
780430087	
533239919	
1369110697049796609	
1312196737755299842	
1351953913088454657	
1414734244572766209	
1193915353811881984	
2324956595	
431081279	
1336104220643254273	
1377767894864560134	
1137843260825776128	
1355206938167029765	
3037426317	
15034301	
1410720307376099330	
21005278	
885267873681219584	
2568318922	
830751327219281920	
131014567	
1380893172482510848	
21156158	
29380798	
1347696625	
826231533962944512	
1274519301064622080	
74056090	
1641137012	
1308494043228274690	
1001896058509824000	
361044450	
1409337129256177664	
1029436940	
1268654020278665216	
703318198	
1323984915126489093	
796373070428704770	
123406867	
22725962	
2731646200	
1082629561727238145	
1125098737259417600	
242908902	
16019108	
913587290798264320	
797965842289934336	
1214294252101857280	
74829020	
2693759089	
1219646090095448064	
1331760523164196867	
1121902257375723520	
292526225	
723402840	
40759137	
471651823	
1350303464732168193	
22888453	
796842164047269888	
34702896	
187649188	
3118912491	
309283356	
616604639	
1350972614022492168	
16347635	
263348356	
244765230	
1290088267166240773	
1414699436685549573	
1407149073451274240	
1167244659774697474	
1019006081123614720	
75114964	
1414015868510502912	
1401550806873149443	
266597187	
435209176	
899007336	
2455470651	
2317945615	
28256453	
3160864528	
854702645537320960	
1859597490	
14298711	
1151274625923473411	
15932673	
61350104	
1230011019390382080	
1406264237203365893	
349535165	
2421541100	
32980606	
1056147080	
1575627162	
1046441361463898112	
841814112162189312	
1266365147922042881	
1115678192629571584	
328771445	
1374740856624795651	
328221730	
1290731826173087744	
2355388617	
1027287522	
251731335	
22879649	
78366879	
951617893975896064	
1414656768068792324	
1413166507434160131	
1144461670707650562	
1414644225745035267	
1414138768949452804	
1279374121579798529	
882907279	
1414615963140558856	
1413521497562431489	
1395391859254382593	
1413105859941568512	
24131811	
294583846	
923782629576413185	
4412143822	
840377376592793601	
1414195333526065153	
386169802	
750516722793193472	
701973423	
1277458852397617152	
1304581124287598594	
1413658769456832514	
1351332949296345090	
1403725046368116736	
1414327797967884293	
1403558885173174277	
1414296152829276160	
1414297253158735968	
1414291215558877198	
1404618709184958471	
1405121869829791752	
1376032989419814913	
1352358746907938817	
1405249821242503172	
1132681518558662657	
1394027345669992450	
1329759035109875719	
1411401400119144449	
261906973	
1404425898909179908	
1404483424522493957	
1408801811235061764	
1413861527321468930	
1414135860975607809	
1413367741474435074	
1410083155705479168	
2712442214	
1323511260512661506	
1146016852927275011	
1229969071841480704	
3060448665	
1408881541606948865	
1413754301579681795	
1315434762396479488	
821411444956790786	
980627277334499328	
1412520650628120582	
1252984006515318784	
1413805453545443329	
16296678	
1408215180786368513	
1411379808232042497	
1733104471	
1396661295152123907	
1413060989726203907	
1413727470251954176	
1409806682528571394	
1413704102224277504	
1413592166979543047	
1406243270519361538	
1411146395344465920	
1413657173188612096	
1399846298895986694	
1242106544428376064	
1069305908948291585	
1241818500	
1411044871146815491	
1295024987007377409	
1088173413418631168	
1405519882972590088	
1327793267354824705	
1413545966163173382	
1410659813621633024	
1094038820	
1413521407724691456	
1412297907894693890	
1301059215491043329	
1412835666283663363	
