ID
"1146558307508871168	"
"1404071505051406341	"
"812302916144939010	"
"791760354162466816	"
"147826341	"
"483640117	"
"1086725782284783617	"
"3087610824	"
"695448189399240710	"
"15508377	"
"49419767	"
"1199634370476302336	"
"1387585178118152194	"
"413557923	"
"818178828807929856	"
"191123923	"
"1216757212862930947	"
"835649660274556928	"
"1396242076937949185	"
"999617341666287616	"
"2736202504	"
"1041347562	"
"324896869	"
"1155515355403603970	"
"188335086	"
"526715221	"
"22115384	"
"83284318	"
"174768699	"
"6122882	"
"240393970	"
"1390865171883646981	"
"1330988776982769664	"
"4020015621	"
"2966502851	"
"130600206	"
"1092044898092675072	"
"18293052	"
"120616455	"
"890649212664369153	"
"2272193659	"
"1355313846634868738	"
"15040988	"
"1183780518439063554	"
"1196886008543023104	"
"213144333	"
"46404775	"
"796055955809116160	"
"1311079340168404997	"
"38124578	"
"815400859576266752	"
"999740843643887616	"
"18029328	"
"1587678044	"
"703209988974575616	"
"788017527960047617	"
"4718260708	"
"248048605	"
"1126860613064507393	"
"1174806500084256769	"
"715381640776712193	"
"2383686757	"
"49187334	"
"95491824	"
"1338166960186675200	"
"34667474	"
"19895000	"
"1206920759890735105	"
"3308004440	"
"1004891731	"
"266296542	"
"2922199296	"
"2240063262	"
"1183358921806897153	"
"23619177	"
"748922073247080448	"
"1109309399049351168	"
"1229217262831382528	"
"817084630121779201	"
"1206479093195313152	"
"1285756536606711808	"
"1406588702101540869	"
"928457886732341249	"
"1372308937433706501	"
"377717479	"
"1188979911958118400	"
"783479917354815488	"
"870822828433481728	"
"960670836071063553	"
"881099125827276800	"
"2324595245	"
"883322247477288962	"
"1394463712480727046	"
"702962840877936640	"
"1310610563454521345	"
"1159261676	"
"634847061	"
"714333884	"
"376899496	"
"3297010667	"
"249635266	"
"233949261	"
"804744903335038976	"
"711690542715944960	"
"1048318260859621376	"
"836709230	"
"776549244576624640	"
"910663260	"
"99544637	"
"4847825488	"
"2982657550	"
"1296565410041651210	"
"2422595353	"
"1215455759980548097	"
"54054599	"
"885339567846563841	"
"777877895033356288	"
"797962486385360896	"
"1028621526583701505	"
"1350111902194610177	"
"1105667205222457344	"
"121620626	"
"905021671	"
"2777005413	"
"308743967	"
"18592146	"
"1322062271598702592	"
"749450089341616132	"
"781497453333712897	"
"530881160	"
"1245206655597453312	"
"2285651706	"
"2889846345	"
"3974296876	"
"974459741534552064	"
"25427532	"
"1196430521892528129	"
"39153406	"
"1038455968957386752	"
"30296346	"
"727681112	"
"702431466	"
"981366574195073024	"
"1180979585552396289	"
"3046786940	"
"267404261	"
"337769897	"
"1313519858181603328	"
"1285604032325853185	"
"2953813941	"
"3122123479	"
"1360065997965819905	"
"2827786063	"
"2474007606	"
"4639246335	"
"880597303001829376	"
"4179154491	"
"506518662	"
"34270740	"
"4529841512	"
"887630004	"
"1192513439169515520	"
"898467670802092032	"
"3686482216	"
"946201690906165248	"
"490952594	"
"2260694347	"
"188123495	"
"914117314106212353	"
"1245623438045114373	"
"1534173362	"
"961056792053661696	"
"2651190312	"
"796920611704545280	"
"1021185908245258240	"
"2269182204	"
"22270993	"
"823351910212190208	"
"1326311639658995714	"
"1129978510716522501	"
"19862935	"
"986753970331725824	"
"1146489396625137671	"
"2455824056	"
"415187596	"
"1368967525	"
"220519583	"
"1015908282	"
"8859482	"
"17918065	"
"1032249784541827073	"
"899189238	"
"2975091705	"
"156389246	"
"30777342	"
"265541775	"
"779188582296670208	"
"115187733	"
"1095521295255699457	"
"1015847316580859905	"
"519869487	"
"1319294294155350018	"
"21383643	"
"528349176	"
"311827973	"
"1171963197601046529	"
"874696817270718468	"
"275765160	"
"888534062088024067	"
"1248670460121886721	"
"169128720	"
"31394610	"
"867785009070882816	"
"753484425795661824	"
"945441889335029760	"
"756285384	"
"1347241181634203648	"
"1006660006350131200	"
"303918175	"
"23991014	"
"41653899	"
"2334578204	"
"1198253578474999810	"
"1012602505535029249	"
"844668086	"
"59758557	"
"1483811984	"
"965645814	"
"1201768567907258373	"
"2412912314	"
"129654658	"
"206957682	"
"815388229893378048	"
"1104447042993164290	"
"1167211454	"
"216096438	"
"3256976468	"
"538619870	"
"1336319653635792898	"
"1928880859	"
"341265203	"
"825875995777445889	"
