ID
"66653984	"
"1264148526554103809	"
"833766684968222720	"
"89816032	"
"19103864	"
"33790496	"
"1099759302137372673	"
"1009515484990050304	"
"4013224959	"
"1365990848	"
"248735463	"
"163634745	"
"2358299761	"
"235355769	"
"388946168	"
"301631670	"
"14967629	"
"167550475	"
"788125256619663360	"
"277721269	"
"23014642	"
"834511028641624066	"
"248587760	"
"24090716	"
"1112354451543781376	"
"14629175	"
"2309285172	"
"53459218	"
"14377605	"
"871904276	"
"621073601	"
"815217621058523136	"
"27943005	"
"5149	"
"1193240211498647554	"
"1287115573931974660	"
"1398415801	"
"432215263	"
"736284043583590400	"
"1031756039782367233	"
"1070450053779742720	"
"18916061	"
"4286702359	"
"531835984	"
"85219527	"
"2731072181	"
"88293771	"
"1195902152	"
"1374097939400900617	"
"150058584	"
"817333964465729536	"
"805471657422819328	"
"351418096	"
"16896939	"
"776178571786145793	"
"88176955	"
"4759001086	"
"86291795	"
"5875332	"
"30250871	"
"312134473	"
"637365213	"
"858354574893219840	"
"27493883	"
"1135370154131378177	"
"142841855	"
"818554054309715969	"
"538467434	"
"3071892399	"
"51330975	"
"873279460476432386	"
"1159839360352759808	"
"136728774	"
"338650847	"
"533739406	"
"1018082612689195008	"
"22738099	"
"740020822585249792	"
"294378438	"
"273177606	"
"162055767	"
"3573191833	"
"1169398587404488705	"
"344247978	"
"24845003	"
"3250434205	"
"23951203	"
"229767122	"
"21694504	"
"28186590	"
"165082911	"
"52923347	"
"395700994	"
"710066495	"
"1058817813698277376	"
"582932632	"
"3031679981	"
"117533779	"
"822927749421510656	"
"2717834801	"
"1158177480236134401	"
"2218135326	"
"606907410	"
"49462929	"
"193947903	"
"725057289539997697	"
"3092921	"
"1350303464732168193	"
"1128984849543507969	"
"824352584920141824	"
"803509376	"
"24286654	"
"524515818	"
"805559074364551173	"
"22185506	"
"24061160	"
"1359640380409434113	"
"21699625	"
"1347032102689234944	"
"970495328150433794	"
"452696089	"
"8714272	"
"732743382687055872	"
"4306490653	"
"751826582742953984	"
"801100959652970496	"
"1155848287402020864	"
"47096359	"
"1284142266265882626	"
"897648798209638401	"
"2832365569	"
"2843300920	"
"390350041	"
"27802663	"
"1348327302	"
"73633833	"
"800164329324580865	"
"4169033472	"
"861367364646055936	"
"768233740942258176	"
"840578968269004800	"
"3242789360	"
"311632838	"
"1197915165615767553	"
"366280473	"
"15072797	"
"900915316464766977	"
"986816886401716224	"
"911490129071456257	"
"44959505	"
"1367712316423299076	"
"713734701190479872	"
"1177987198131429378	"
"817914929671995394	"
"826135722843201537	"
"1236477515205685248	"
"24220329	"
"864978002026868736	"
"3037562837	"
"3293849286	"
"71387958	"
"1662943783	"
"862857312612044800	"
"879539283815653376	"
"147458619	"
"161413411	"
"1165024871627350016	"
"807722773	"
"279774807	"
"23253837	"
"529026605	"
"867378174	"
"2163746420	"
"346171723	"
"1182057763418951680	"
"48192262	"
"958523863	"
"2358417290	"
"1214739329211232261	"
"826910727600345088	"
"869762409518551040	"
"330820947	"
"4568358856	"
"773569135972343808	"
"1243902714	"
"23787127	"
"826855925009018880	"
"1279525932	"
"589606816	"
"2432155970	"
"1001101255312228354	"
"861290347007066112	"
"769640918999785472	"
"16588791	"
"4196714413	"
"41180730	"
"780269431	"
"216140677	"
"322874617	"
"1071211848949788673	"
"4412143822	"
"595684176	"
"15755364	"
"1358967906286120966	"
"819302849385558017	"
"25339197	"
"249641728	"
"112159686	"
"738090832385839108	"
"821016767203901440	"
"803763624	"
"472637149	"
"777851597447626752	"
"816833925456789505	"
"381743591	"
"377773483	"
"706665154356891648	"
"737883941970006016	"
"1186018522226397189	"
"902517571	"
"1195197054	"
"173426122	"
"51681238	"
"193850359	"
"835905000949837824	"
"1109633999390019584	"
"11634242	"
"466992330	"
"2901978315	"
"446892460	"
"4364923707	"
"751025777769115648	"
"843702746658168836	"
"32820396	"
"27537981	"
"825406458896453632	"
"849797163098009601	"
"2887972108	"
"881682425365098497	"
"1155535253865488384	"
"19088288	"
"554520867	"
"3037232182	"
"824370532875436032	"
"158165652	"
"996212894	"
"874972655153283073	"
"1280817426	"
"518087018	"
"948560867376984064	"
"753668096	"
"291499147	"
"82455956	"
"847684585697681409	"
"1262352314	"
"724327951370579968	"
"492996253	"
"76258451	"
"22137864	"
"861611548250394624	"
"827625100581023744	"
"3351839753	"
"257021508	"
"599851107	"
"114357501	"
"955160073336078336	"
"563842752	"
"16882405	"
"903407222423728131	"
"16564503	"
"39628819	"
"1929624919	"
"3256793215	"
"1070015196633063424	"
"850503906434199553	"
"832810614510727168	"
"130134063	"
"1681137312	"
"781921082198597632	"
"59269191	"
"29457791	"
"48394143	"
"2709836623	"
"837145375874109440	"
"4852699245	"
"1588996561	"
"867134900700184576	"
"1371498786959159296	"
"3683113160	"
"210078061	"
"1115936490524160000	"
"820833504803946496	"
"16405069	"
"837515567712063488	"
"3163808873	"
"832669199302541312	"
"237822026	"
"1252577276	"
"41734930	"
"166339467	"
"1062396320701390854	"
"740351899614871553	"
"125121193	"
"1188106497017831426	"
"3320242092	"
"439641912	"
