I,D
76390781	
1231196516007731202	
2936256679	
1409663110294687744	
1415095177287512070	
3066668862	
959107291797651456	
1880885156	
1410284252982300687	
787792799106293760	
1178739431295074305	
1415984067330277387	
1415949319111430145	
1415112464375717944	
1328620876133244929	
1241065492502233089	
1393847480236847105	
1415136159089537032	
1376738821778370564	
1250801631010197509	
1334865663270203392	
1383999678971215877	
1409546052	
265688784	
815093738359889920	
512573592	
1952488698	
1246135520759033858	
973714621977825280	
338936873	
1397950724517007369	
127601702	
1169704403013656577	
735938138183458816	
1413500798135267334	
42555745	
1331836025736409088	
155275609	
986311008816979968	
1400191440354000896	
2499829351	
235679453	
1355325381297889289	
1410090362299879429	
1332391375069966336	
379726953	
1406904368776069122	
1121160577706004482	
1415314772745244672	
1415710883322515461	
1374001944361066498	
74487604	
3000678051	
1353103535894908929	
2672556527	
1329273520338120706	
1311340277467148289	
3090587899	
1128799526352039936	
1388839569798352898	
1125214798084493313	
814384391761731584	
1334904416391073792	
1414621807	
2239180958	
4701603501	
297819901	
1368787719090999301	
1400893867461943296	
857941439740817408	
806184650058137600	
217344736	
2714820220	
344487637	
1415425667018072068	
255684849	
359602826	
1359366451753345024	
1406210255902724103	
2874974626	
1273552959360716800	
702124613023637504	
43444838	
1134875263391584256	
1356299792125730816	
1412919481114972165	
788225982994014208	
1369816316870160387	
818610789225525250	
15572998	
1355292062359252997	
1404964171217838086	
1141245161340469248	
243836218	
1218312174524862469	
30233542	
944535125362184192	
724782979394998276	
1021106317	
3051043420	
962063036658868226	
1414860204286648323	
1313603893989912576	
1404626052685524994	
711696100663631875	
1410134224678629377	
1289429342578192384	
1022096509247152128	
1226676079877857281	
1654095666	
119929070	
1414675449339392004	
1408689942704893952	
132692552	
1102057144965316611	
1141404699557531652	
269132991	
1184127443755515906	
1046290597328416770	
903289014580477952	
1364456883642380289	
1315268959000768512	
1355709614071840768	
1185849530597724160	
1070256608268050433	
1191013028977926145	
794209528225132544	
1154043031	
1103651107551744004	
226998240	
245738794	
985065955	
1343773026035396608	
1415253864991887361	
4113617889	
1355053668542914560	
1287353212220010498	
2881344579	
424956844	
1323338298266390529	
2417737978	
964914187913912321	
1372663239113388039	
1234963994156261376	
825713862515253248	
1364892738295005186	
488670452	
968035981961154562	
2838685802	
1109097067962646533	
1366285618083487745	
1683963926	
447446698	
988884489207152642	
58236844	
3243921000	
964191166408351744	
968578124459008006	
954773958	
1246661367031115776	
3107894202	
342115456	
1079987773858172928	
1241834284173926401	
1343677885333303302	
1199128747309486080	
230354278	
1413708486651695106	
872784243520417793	
998237033813430272	
898609405846986752	
1411181140447215619	
955262649171931136	
61944311	
1305412093647167488	
927977872169545728	
1374986819889111040	
1214396668876951552	
202620532	
925712203713536001	
283504784	
1243310139358076928	
1397964759295664139	
16790211	
1056530111888064513	
1393676539095519232	
973124203	
822554369203773440	
724120161368694784	
463300738	
1245048805139111936	
29269277	
267816319	
3445575320	
1412388950086389760	
1374116261899071488	
1350854466166132736	
830711834848043008	
21598075	
942950547128061952	
1075561223134044160	
1059831461921067008	
1061426462279036930	
1247359189925560320	
1307737806316417024	
943945278427504640	
935863363	
1415104418551304193	
1386944886205730817	
1032432285423812608	
1320902487562285056	
60855135	
1083498236424347648	
1022226098	
903454237388132352	
310485792	
2749595577	
96899214	
1346852219686178816	
1366609778634465286	
141329146	
1361938789669691393	
4914568979	
1391840289711529985	
1004582315131957248	
1294691254064865280	
262239310	
873582815182557185	
1238268768293396480	
1340929056565542912	
939934844645183489	
1187158249021169664	
1269868510940979201	
992831168621006848	
1395431985330466816	
2860061977	
67159186	
1347962902712643588	
1303058701	
2885849164	
1007556518198366208	
1356041971412979717	
912923175033425922	
992565479700037632	
305632844	
1108958460274589697	
1330668594271760386	
154140094	
250208408	
876052423	
1188153788948975616	
974564295303245826	
981031431827845121	
532640343	
393662896	
1351817223849971713	
778544928	
454945539	
1390012919711211528	
829862354	
1392924393559441413	
734304341096431618	
969442139385028608	
884437912389111809	
81460340	
22337458	
2947206014	
1087481026010595330	
1274909716947312640	
313796852	
941900040213352449	
2903505746	
1331685618859069445	
1190729073091330049	
1045782717030432768	
1402829061794287616	
35101986	
1258772796697718785	
17574343	
1382648704939675650	
15182253	
1303829976257527814	
1354201765118320640	
2329442605	
696982202354106368	
1338240579440926720	
851657016561020929	
1371125822791290883	
838148128029216771	
251716402	
1897830942	
181319724	
54696073	
579800188	
99744547	
3196623792	
1355226202672259075	
1399919980968296450	
320769158	
3299884364	
2890157257	
3306273735	
888351448550973441	
1381212213143334914	
1891648074	
1098273693334192128	
747579166325899265	
1067575659436957703	
533626192	
1008076480792940545	
541355328	
1172844265	
998641246452273152	
1406729277874196483	
149823167	
30057079	
