I,D
1391111284205268995	
1414284351483879426	
280715767	
1340258686942519297	
1352246691714445315	
3244802865	
1273653671490920449	
1415620794206597121	
1312841071316131843	
1415354356342267908	
82288013	
1414679595312324609	
1415031788888526855	
3316574885	
1404498377044340741	
259137430	
1415483450061205506	
1132565742	
112222360	
1413004852725174272	
985747274788737024	
1135558277834727426	
1415403792133083136	
1348434541640347649	
34082437	
1415416643065372679	
195264854	
1100519703540191232	
816100811407233024	
760226875985825792	
1414869928751116294	
1636892334	
302100852	
124483202	
25959937	
1415318255212720128	
1410338629050933251	
1223350866863968256	
740254259183288320	
1406777412684324864	
1415207428908589057	
1361566542606069760	
4727257042	
35750617	
4827249728	
1176988720077201410	
1415131271165063172	
1415245164709388291	
1415216687385911296	
1136299562283331584	
76496374	
3166798986	
1370014857588801538	
181968409	
1398669015829008385	
1415154662747951105	
28909362	
987277858145013760	
244596320	
1403074845047357442	
84900470	
151617097	
767101	
1308784362511650821	
703743206769299458	
1415117587940212738	
1326673887921381377	
1412568076764262400	
1411393713079652353	
1345775678008877056	
1415061042460184577	
1415081999266566145	
19387570	
114936340	
1104643922	
140481267	
1347031224678633478	
498204397	
301054910	
2424247164	
1413389756147376129	
1327123797774901249	
1353611805583663104	
196748840	
1414904869819912195	
1315365458	
95114842	
46891586	
109763124	
1414970480604364802	
1156684070342025221	
1414975654529929216	
362669015	
282079638	
2149756080	
1304610389049696256	
1264563011508998144	
374314185	
14202093	
1098855469148504064	
26596775	
26505942	
26826175	
24358169	
3424612119	
409657131	
634647798	
1160173918985977859	
1203445412331282433	
1355331337	
1151651552769261568	
1022476273669615616	
1414915309820071946	
1253363405840400385	
1411146395344465920	
817193565189246977	
1414866234336755713	
1413284154930724865	
17163981	
4378311	
1396661295152123907	
2469824226	
74529695	
1414789909219577858	
1405177159472189445	
1213965303094235138	
1414749912802148352	
1392886010984476684	
4246397175	
1382820098587701252	
904909440301887488	
941176769637486593	
4311157347	
1324202496689082368	
359518775	
1371498786959159296	
1414656768068792324	
808693856032215042	
20954670	
1384640277210669062	
2766015695	
54142105	
715620316228292611	
1313505064305258497	
635592363	
1414586327367131141	
229874886	
246518710	
840377376592793601	
129654073	
1414509762121805825	
838167989258088450	
1414482825429069831	
1390974309754146822	
1408152703407058947	
1261135212433428488	
1414447383673376774	
1369886582023544833	
1348504880621654016	
1414415307893059585	
1414375425338486786	
1262149526049054723	
1414227376536539136	
917203277107879937	
1414343205739446276	
1414305552620916738	
1414301557068337178	
1413922013094289409	
1414284553649364992	
1397884398809255936	
146366888	
1400446848200896516	
289790305	
1414253927617466373	
1332306610408984578	
1413514670627950592	
1335223328143859712	
1410357527502540808	
718690670	
1405576345443241988	
51802732	
1402045975338754048	
390279508	
803359920435372032	
1414046569243021312	
1414039100399644675	
1219427282974015488	
828273661199122432	
1411881057595670536	
849429637340024833	
1413904186043813889	
20752052	
1413952798182498312	
1107408972460494848	
1413942789025542146	
1258329932247314433	
1413875782342963202	
1365422887319052289	
1411711225151377415	
1413893526052610050	
1528613166	
1135450664	
3352622764	
1413729623108583428	
1413697525714853892	
905947053188100097	
1333067434631327748	
1175243965341360128	
1395005239695183872	
817472560057253888	
